Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2018,на 100 000 населения,Атырауская,,женщины,,,,KZ06,2.51
2010,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,10.52
2011,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,11.71
2012,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,7.23
2013,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,7.47
2014,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,8.33
2015,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,5.19
2016,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,3.94
2017,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,4.211685320922902
2018,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,4.18
2010,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,6.19
2011,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,6.69
2012,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,5.89
2013,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,7.09
2014,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,7.37
2015,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,4.09
2016,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,4.41
2017,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,4.228571931972849
2018,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,2.63
2010,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,13.2
2011,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,9.37
2012,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,11.01
2013,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,9.44
2014,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,10.35
2015,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,8.24
2016,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,6.45
2017,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,8.944143821832656
2018,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,6.21
2010,на 100 000 населения,Костанайская,,женщины,,,,KZ13,11.8
2011,на 100 000 населения,Костанайская,,женщины,,,,KZ13,13.12
2012,на 100 000 населения,Костанайская,,женщины,,,,KZ13,10.33
2013,на 100 000 населения,Костанайская,,женщины,,,,KZ13,13.56
2014,на 100 000 населения,Костанайская,,женщины,,,,KZ13,8.17
2015,на 100 000 населения,Костанайская,,женщины,,,,KZ13,12.89
2016,на 100 000 населения,Костанайская,,женщины,,,,KZ13,9.26
2017,на 100 000 населения,Костанайская,,женщины,,,,KZ13,8.017890731318316
2018,на 100 000 населения,Костанайская,,женщины,,,,KZ13,8.92
2010,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,2.87
2011,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,1.98
2012,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,5.55
2013,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,7.36
2014,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,3.75
2015,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,2.11
2016,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,2.08
2017,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,1.029627532240212
2018,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,1.78
2010,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,5.4
2011,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,6.68
2012,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,1.78
2013,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,4.81
2014,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,3.66
2015,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,2.58
2016,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,6.27
2017,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,4.89
2018,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,4.47
2010,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,6.07
2011,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,4.96
2012,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,6.58
2013,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,6.89
2014,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,5.4
2015,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,5.01
2016,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,4.1
2017,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,5.621174002755747
2018,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,4.17
2010,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,8.61
2011,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,12.39
2012,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,8.33
2013,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,9.06
2014,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,5.27
2015,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,2.75
2016,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.5
2017,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,3.262360267463352
2018,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,2.52
2010,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,6.13
2011,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,6.18
2012,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,1.31
2013,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,2.64
2014,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,3.66
2015,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,7.03
2016,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,6.75
2017,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,3.41340615266459
2018,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,2.75
2010,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,11.03
2011,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,11.05
2012,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,9.98
2013,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,10.12
2014,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,9.3
2015,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,8.48
2016,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,6.99
2017,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,8.820171180228485
2018,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,5.81
2010,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,4.34
2011,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,3.77
2012,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,3.05
2013,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,4.37
2014,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,2.78
2015,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,4.03
2016,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,3.14
2017,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,3.0785008085874783
2018,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,3.65
2010,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,3.29
2011,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,2.57
2012,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,2.14
2013,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,2.83
2014,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,1.9
2015,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,1.43
2016,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,2.03
2017,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,1.3470972127522443
2018,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,3.42
2010,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,6.78
2011,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,6.46
2012,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,5.78
2013,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,6.78
2014,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,5.18
2015,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,4.96
2016,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,4.29
2017,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,4.625748598791271
2018,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,4.23
2010,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,14.79
2011,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,9.88
2012,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,7.67
2013,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,13.07
2014,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,9.76
2015,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,11.32
2016,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,7.54
2017,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,6.496213249026921
2018,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,5.42
2010,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,3.2
2011,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,5.88
2012,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,6.59
2013,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,5.36
2014,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,3.38
2015,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,5.52
2016,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,6.14
2017,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,4.591660132381094
2018,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,4.4
2010,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,5.68
2011,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,7.77
2012,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,8.93
2013,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,8.81
2014,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,5.5
2015,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,7.35
2016,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,6.88
2017,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,6.94
2018,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,4.58
2010,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,2.29
2011,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,1.49
2012,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,2.17
2013,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,7.17
2014,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,7.09
2015,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,4.81
2016,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,4.67
2017,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,4.571324084020937
2018,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,3.53
2010,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,9.1
2011,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,12.69
2012,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,5.58
2013,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,8.54
2014,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,10.22
2015,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,5.32
2016,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,2.32
2017,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,2.835688845534357
2018,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,3.89
2010,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,5.82
2011,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,7.61
2012,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,5.79
2013,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,7.89
2014,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,5.18
2015,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,4.68
2016,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,5.93
2017,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,5.115307557866918
2018,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,3.85
2010,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,12.06
2011,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,9.16
2012,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,10.15
2013,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,8.35
2014,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,9.31
2015,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,8.21
2016,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,6.31
2017,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,8.348809868634032
2018,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,6.14
2010,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,9.56
2011,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,10.34
2012,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,8.62
2013,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,9.76
2014,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,7.65
2015,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,9.15
2016,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,7.89
2017,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,5.4960801171450235
2018,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,7.41
2010,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,2.65
2011,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,2.61
2012,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,3.83
2013,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,8.1
2014,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,5.48
2015,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,2.38
2016,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,2.32
2017,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,1.7103470294122678
2018,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,2.81
2010,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,3.56
2011,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,6.98
2012,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,2.05
2013,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,6.04
2014,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,2.82
2015,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,2.23
2016,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,5.5
2017,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,5.91
2018,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,2.96
2010,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,5.97
2011,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,4.55
2012,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,6.14
2013,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,6.94
2014,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,2.85
2015,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,3.08
2016,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,2.72
2017,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,5.31
2018,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,4.13
2010,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,6.89
2011,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,10.46
2012,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,7.17
2013,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,8.88
2014,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,5.27
2015,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,2.44
2016,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.69
2017,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,2.433995264140643
2018,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,2.44
2010,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,6.13
2011,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,3.82
2012,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2013,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2014,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,1.51
2015,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,5.94
2016,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,3.67
2017,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,2.1974560783466344
2018,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2010,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,10.32
2011,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,8.68
2012,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,8.19
2013,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,8.59
2014,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,8.31
2015,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,8.03
2016,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,6.65
2017,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,8.383931092911608
2018,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,5.71
2010,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,4.34
2011,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,3.77
2012,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,3.05
2013,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,4.37
2014,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,2.78
2015,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,4.03
2016,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,3.14
2017,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,3.0785008085874783
2018,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,3.65
2010,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,3.29
2011,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,2.57
2012,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,2.14
2013,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,2.83
2014,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,1.9
2015,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,1.43
2016,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,2.03
2017,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,1.3470972127522443
2018,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,3.42
2010,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,8.73
2011,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,8.11
2012,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,7.55
2013,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,8.85
2014,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,7.79
2015,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,7.21
2016,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,5.96
2017,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,6.41
2018,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,4.5
2010,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,12.64
2011,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,14.73
2012,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,12.24
2013,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,14.8
2014,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,10.71
2015,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,12.68
2016,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,7.14
2017,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,10.251599890307881
2018,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,6.12
2010,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,8.01
2011,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,5.32
2012,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,3.95
2013,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,8.43
2014,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,9.62
2015,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,3.19
2016,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,3.82
2017,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,7.669937042600108
2018,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,3.15
2010,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,7.96
2011,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,6.43
2012,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,6.3
2013,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,8.92
2014,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,7.85
2015,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,8.0
2016,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,7.2
2017,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,6.90744994542463
2018,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,4.72
2010,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,7.27
2011,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,3.58
2012,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,2.82
2013,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,6.82
2014,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,5.28
2015,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,8.46
2016,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,4.5
2017,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,4.411685925776535
2018,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,1.35
2010,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,11.88
2011,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,10.74
2012,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,8.92
2013,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,6.36
2014,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,6.33
2015,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,5.05
2016,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,5.7
2017,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,5.766107461022714
2018,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,4.52
2010,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,6.45
2011,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,6.04
2012,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,5.96
2013,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,6.53
2014,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,8.93
2015,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,3.66
2016,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,3.33
2017,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,3.603847106786495
2018,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,1.79
2010,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,17.5
2011,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,10.18
2012,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,14.33
2013,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,13.72
2014,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,14.53
2015,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,8.38
2016,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,7.06
2017,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,11.443079618802411
2018,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,6.48
2010,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,14.17
2011,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,16.11
2012,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,12.22
2013,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,17.82
2014,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,8.77
2015,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,17.29
2016,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,10.91
2017,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,11.12
2018,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,10.84
2010,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,3.03
2011,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,1.49
2012,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,6.88
2013,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,6.78
2014,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,2.39
2015,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,1.89
2016,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,1.89
2017,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,0.4692918854740083
2018,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,0.93
