Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2014,на 100 000 населения,Алматинская,,женщины,,,,KZ01,0.19884748000588587
2015,на 100 000 населения,Алматинская,,женщины,,,,KZ01,0.4071284113544042
2016,на 100 000 населения,Алматинская,,женщины,,,,KZ01,0.3008972756760661
2017,на 100 000 населения,Алматинская,,женщины,,,,KZ01,0.2963586413734445
2018,на 100 000 населения,Алматинская,,женщины,,,,KZ01,0.29
2010,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.3721165617918157
2011,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.3647811130930885
2012,на 100 000 населения,Атырауская,,женщины,,,,KZ06,1.0718994415403909
2013,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.34953791088181424
2014,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.34176933987252006
2015,на 100 000 населения,Атырауская,,женщины,,,,KZ06,1.3372961877028928
2016,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.6547823667108644
2017,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.3207029809342077
2018,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.0
2010,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,0.31870783097011474
2011,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,0.3165588783685821
2012,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,0.0
2013,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,0.6227852200611576
2014,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,0.9254317910498407
2015,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,1.2216873946294622
2016,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,1.2113136696747624
2017,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,1.5040579483446341
2018,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,2.69
2010,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,0.3749707054136395
2011,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,0.7437805995987303
2012,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,0.0
2013,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,0.18190913638637501
2014,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,0.0
2015,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,0.0
2016,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,0.17656240068364962
2017,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,0.17622418535964712
2018,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,0.18
2010,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,0.14040763143558374
2011,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,0.9788087897029316
2012,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,1.5324410811232516
2013,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,0.6938883700145855
2014,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,0.9663769836613262
2015,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,1.0990913262460258
2016,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,0.6864134075758075
2017,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,0.27517773041663285
2018,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,0.55
2010,на 100 000 населения,Костанайская,,женщины,,,,KZ13,0.0
2011,на 100 000 населения,Костанайская,,женщины,,,,KZ13,0.0
2012,на 100 000 населения,Костанайская,,женщины,,,,KZ13,0.4305482601544807
2013,на 100 000 населения,Костанайская,,женщины,,,,KZ13,0.2151657421711945
2014,на 100 000 населения,Костанайская,,женщины,,,,KZ13,0.0
2015,на 100 000 населения,Костанайская,,женщины,,,,KZ13,0.0
2016,на 100 000 населения,Костанайская,,женщины,,,,KZ13,0.2154155689448299
2017,на 100 000 населения,Костанайская,,женщины,,,,KZ13,0.21667721162429907
2018,на 100 000 населения,Костанайская,,женщины,,,,KZ13,0.44
2010,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.5736987794558467
2011,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.8471800201064059
2012,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.0
2013,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.0
2014,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.0
2015,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.0
2016,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.26014500482568986
2017,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.2573909820495529
2018,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.25
2010,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.0
2011,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.3708882402465665
2012,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.0
2013,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.3438269312758729
2014,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.0
2015,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.3225671181531097
2016,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.9410554250276828
2017,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.6115310290844158
2018,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.3
2010,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,1.5566576691853389
2011,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,0.6866235060216881
2012,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,0.9723951963677301
2013,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,0.8066639240093251
2014,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,0.5755495058907493
2015,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,0.8475091001289626
2016,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,1.808550968096465
2017,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,3.221446333445741
2018,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,2.29
2010,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.25333644092700874
2011,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.2529116453167086
2012,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.252492096997364
2013,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.0
2014,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.0
2015,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.5000300018001079
2016,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,1.2501218868839712
2017,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.250928435210278
2018,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,2.01
2010,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,0.0
2011,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,0.0
2012,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,0.0
2013,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,0.0
2014,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,0.3328185739389744
2015,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,0.0
2016,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,0.3377066342468298
2017,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,0.0
2018,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,0.0
2010,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,0.0
2011,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,0.409265218868218
2012,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,0.1366878350560557
2013,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,0.8206317770507587
2014,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,1.3678131676638026
2015,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,0.957393264328074
2016,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,0.9599139917063432
2017,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,2.8939491657157976
2018,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,1.25
2010,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,0.2895780847305476
2011,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,0.2695781102574471
2012,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,0.0
2013,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,0.24279034082908044
2014,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,0.4637433829616043
2015,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,1.3435442697836897
2016,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,0.2092676260889764
2017,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,0.0
2018,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,0.18
2010,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,0.13165464879147615
2011,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,0.12862580053482608
2012,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,0.0
2013,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,0.1232214523619704
2014,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,0.0
2015,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,0.0
2016,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,0.3200290159641141
2017,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,0.2072223195015889
2018,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,0.0
2010,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,0.3381881653587944
2011,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,0.6441134163214599
2012,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,0.28613718479434297
2013,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,0.36204031439580897
2014,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,0.1760503457041955
2015,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,0.5509792611406106
2016,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,0.6705384050871513
2017,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,0.4937326130688828
2018,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,0.57
2010,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,0.0
2011,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,0.5490643942721602
2012,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,0.0
2013,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,1.0890161827804758
2014,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,0.0
2015,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,0.0
2016,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,0.5385841699340773
2017,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,0.5412661297306659
2018,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,0.54
2010,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.0
2011,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.3918188229762558
2012,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.0
2013,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.0
2014,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.0
2015,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.3681505588525483
2016,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.0
2017,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.0
2018,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.0
2010,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,0.4372999352796095
2011,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,5.608307197183766
2012,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,0.0
2013,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,0.0
2014,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,0.0
2015,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,0.4081299485756265
2016,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,0.4047665306651124
2017,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,0.40818992260719067
2018,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,0.42
2010,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.7624275693809088
2011,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.0
2012,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,1.4470732942623543
2013,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.7172623530508755
2014,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.7094714437743881
2015,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.6873182902270213
2016,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.6675300054737461
2017,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.6530996107526321
2018,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.0
2010,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,0.0
2011,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,0.0
2012,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,0.0
2013,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,0.0
2014,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,0.0
2015,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,1.1827740783232994
2016,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,0.5801540889260187
2017,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,1.7014422558855724
2018,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,3.89
2010,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.44773179074807024
2011,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.0
2012,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.0
2013,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.0
2014,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.0
2015,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.0
2016,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.423395120794628
2017,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.0
2018,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.0
2010,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,0.0
2011,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,0.5283038803920015
2012,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,0.5251687104482314
2013,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,0.5219324723767239
2014,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,0.3449257116248588
2015,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,0.6842378958316228
2016,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,0.1704175570984025
2017,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,0.34072711165627445
2018,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,0.51
2010,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,0.0
2011,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,0.0
2012,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,0.4104399505830299
2013,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,0.0
2014,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,0.0
2015,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,0.0
2016,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,0.3945240067858129
2017,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,0.3925139734974565
2018,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,0.78
2010,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.0
2011,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,1.3038914640745305
2012,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.0
2013,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.0
2014,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.0
2015,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.0
2016,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.0
2017,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.570047427946005
2018,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.0
2010,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.0
2011,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.6981826306125156
2012,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.0
2013,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.6713211600429646
2014,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.0
2015,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.7430911104010463
2016,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,1.4728516617448872
2017,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,1.478305861482741
2018,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.0
2010,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,1.927257589540388
2011,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,1.3268205399401416
2012,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,1.30313534363679
2013,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,0.9126502450465908
2014,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,0.3348827240700307
2015,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,1.38751850024667
2016,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,2.4174369728854224
2017,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,1.623529967411326
2018,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,1.14
2010,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.3626802067277177
2011,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.360733443236789
2012,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.3585295984109968
2013,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.0
2014,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.0
2015,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.0
2016,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,1.3882622427376532
2017,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.3476942654784795
2018,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,2.44
2010,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2011,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2012,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2013,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2014,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.7537896776041549
2015,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2016,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2017,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2018,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2010,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,0.0
2011,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,0.0
2012,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,0.0
2013,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,0.9043901358167886
2014,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,0.2246867866194525
2015,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,0.8919930246145475
2016,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,0.6651398013005699
2017,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,0.2206151633214054
2018,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,0.44
2010,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,0.2895780847305476
2011,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,0.2695781102574471
2012,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,0.0
2013,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,0.24279034082908044
2014,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,0.4637433829616043
2015,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,1.3435442697836897
2016,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,0.2092676260889764
2017,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,0.0
2018,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,0.18
2010,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,0.13165464879147615
2011,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,0.12862580053482608
2012,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,0.0
2013,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,0.1232214523619704
2014,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,0.0
2015,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,0.0
2016,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,0.3200290159641141
2017,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,0.2072223195015889
2018,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,0.0
2010,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,0.6444134588972958
2011,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,0.7710676282145876
2012,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,0.5001321401759833
2013,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,0.3904246023720637
2014,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,0.6532098470600592
2015,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,0.5786429717630122
2016,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,0.7591432257199818
2017,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,1.6669501350099378
2018,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,1.04
2010,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,0.0
2011,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,0.0
2012,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,0.5099543080939948
2013,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,0.5103811526447951
2014,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,0.0
2015,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,1.0143119414944872
2016,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,0.509671007364746
2017,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,1.5372396300376625
2018,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,1.54
2010,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2011,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2012,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2013,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2014,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2015,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2016,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2017,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2018,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2010,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,1.2570113298621202
2011,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,1.779025832823574
2012,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,0.13405382797408472
2013,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,0.0
2014,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,0.26617406719298153
2015,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,0.4067956570495654
2016,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,0.26668017846237546
2017,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,0.2606528833421955
2018,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,0.38
2010,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.0
2011,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.716563362115295
2012,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.7058806920454305
2013,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.0
2014,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.0
2015,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,1.9528961449830096
2016,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.6425124808049396
2017,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.0
2018,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.0
2010,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,0.6253126563281641
2011,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,0.6319275052765947
2012,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,0.0
2013,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,1.2728395140298736
2014,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,1.9004903265042383
2015,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,1.263248316721618
2016,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,1.9005144058991967
2017,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,1.2811232888997073
2018,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,0.63
2010,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,0.3225525518745141
2011,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,1.272216073177869
2012,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,0.0
2013,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,0.31084668419841965
2014,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,0.0
